
============================================================
 HPO: unet (20 trials x 50 epochs)
============================================================
  0%|          | 0/20 [00:00<?, ?it/s]  Ep   1/50 | loss=1.9847 | val dir=0.386 int=0.456 *
  Ep   8/50 | loss=1.7447 | val dir=0.510 int=0.542 *
  Ep  10/50 | loss=1.6788 | val dir=0.497 int=0.601
  Ep  14/50 | loss=1.6312 | val dir=0.514 int=0.592 *
  Ep  15/50 | loss=1.6014 | val dir=0.532 int=0.516 *
  Ep  16/50 | loss=1.5947 | val dir=0.536 int=0.608 *
  Ep  20/50 | loss=1.5600 | val dir=0.496 int=0.562
  Early stop at ep 28
Best trial: 4. Best value: 0.613699:  95%|█████████▌| 19/20 [2:54:20<06:59, 419.40s/it]Best trial: 4. Best value: 0.613699: 100%|██████████| 20/20 [2:54:20<00:00, 349.97s/it]Best trial: 4. Best value: 0.613699: 100%|██████████| 20/20 [2:54:20<00:00, 523.03s/it]

Best trial: 0.6137
Best params: {'base_ch': 32, 'n_levels': 5, 'dropout': 0.1176985004103839, 'head_dim': 256, 'drop_path': 0.06506606615265287, 'lr': 0.00024472440973990144, 'weight_decay': 0.0009339401285535342, 'dir_weight': 0.5743106263727894, 'batch_size': 32}

============================================================
 FULL TRAINING: unet (300 epochs)
============================================================
  unet: 39,070,052 params
  Config: {'dropout': 0.1176985004103839, 'base_ch': 32, 'drop_path': 0.06506606615265287, 'n_levels': 5, 'head_dim': 256}
  Training: lr=0.00024472440973990144, wd=0.0009339401285535342, dir_weight=0.5743106263727894, bs=32
  Ep   1/300 | loss=2.1455 | val dir=0.138 int=0.121 *
  Ep   3/300 | loss=2.0696 | val dir=0.141 int=0.134 *
  Ep   4/300 | loss=2.0130 | val dir=0.151 int=0.159 *
  Ep   5/300 | loss=1.9559 | val dir=0.153 int=0.181 *
  Ep   6/300 | loss=1.9403 | val dir=0.171 int=0.216 *
  Ep   7/300 | loss=1.9096 | val dir=0.212 int=0.296 *
  Ep   8/300 | loss=1.9072 | val dir=0.273 int=0.348 *
  Ep   9/300 | loss=1.8850 | val dir=0.285 int=0.462 *
  Ep  10/300 | loss=1.8753 | val dir=0.322 int=0.511 *
  Ep  11/300 | loss=1.8553 | val dir=0.340 int=0.512 *
  Ep  12/300 | loss=1.8443 | val dir=0.374 int=0.514 *
  Ep  13/300 | loss=1.8362 | val dir=0.405 int=0.533 *
  Ep  14/300 | loss=1.8175 | val dir=0.434 int=0.533 *
  Ep  15/300 | loss=1.7907 | val dir=0.470 int=0.515 *
  Ep  16/300 | loss=1.7709 | val dir=0.486 int=0.510 *
  Ep  17/300 | loss=1.7595 | val dir=0.488 int=0.519 *
  Ep  18/300 | loss=1.7376 | val dir=0.511 int=0.511 *
  Ep  20/300 | loss=1.7110 | val dir=0.508 int=0.521
  Ep  21/300 | loss=1.6995 | val dir=0.514 int=0.521 *
  Ep  22/300 | loss=1.6898 | val dir=0.519 int=0.530 *
  Ep  23/300 | loss=1.6597 | val dir=0.529 int=0.527 *
  Ep  24/300 | loss=1.6645 | val dir=0.540 int=0.534 *
  Ep  25/300 | loss=1.6553 | val dir=0.558 int=0.537 *
  Ep  26/300 | loss=1.6137 | val dir=0.562 int=0.534 *
  Ep  28/300 | loss=1.6027 | val dir=0.566 int=0.551 *
  Ep  29/300 | loss=1.5927 | val dir=0.570 int=0.553 *
  Ep  30/300 | loss=1.5988 | val dir=0.568 int=0.549
  Ep  32/300 | loss=1.5601 | val dir=0.578 int=0.548 *
  Ep  33/300 | loss=1.5765 | val dir=0.579 int=0.552 *
  Ep  36/300 | loss=1.5233 | val dir=0.584 int=0.552 *
  Ep  38/300 | loss=1.5389 | val dir=0.586 int=0.549 *
  Ep  39/300 | loss=1.5001 | val dir=0.593 int=0.549 *
  Ep  40/300 | loss=1.4916 | val dir=0.592 int=0.544
  Ep  42/300 | loss=1.4701 | val dir=0.599 int=0.551 *
  Ep  43/300 | loss=1.4710 | val dir=0.605 int=0.553 *
  Ep  44/300 | loss=1.4564 | val dir=0.607 int=0.552 *
  Ep  47/300 | loss=1.4350 | val dir=0.611 int=0.560 *
  Ep  48/300 | loss=1.4379 | val dir=0.619 int=0.563 *
  Ep  49/300 | loss=1.4300 | val dir=0.621 int=0.562 *
  Ep  50/300 | loss=1.4425 | val dir=0.611 int=0.552
  Ep  60/300 | loss=1.3449 | val dir=0.621 int=0.551
  Ep  61/300 | loss=1.3620 | val dir=0.622 int=0.556 *
  Ep  62/300 | loss=1.3194 | val dir=0.626 int=0.556 *
  Ep  70/300 | loss=1.2548 | val dir=0.616 int=0.547
  Ep  80/300 | loss=1.1690 | val dir=0.626 int=0.568
  Ep  83/300 | loss=1.1678 | val dir=0.630 int=0.586 *
  Ep  84/300 | loss=1.1869 | val dir=0.633 int=0.581 *
  Ep  90/300 | loss=1.1366 | val dir=0.627 int=0.590
  Ep 100/300 | loss=1.0477 | val dir=0.600 int=0.608
  Ep 110/300 | loss=1.0190 | val dir=0.589 int=0.607
  Ep 120/300 | loss=0.9641 | val dir=0.593 int=0.614
  Ep 130/300 | loss=0.9283 | val dir=0.590 int=0.612
  Early stop at ep 134

  Best WP dir acc: 0.6329
  WP Val  — dir=0.633 F1=0.464 | int=0.581 F1=0.471
  SP Zero — dir=0.311 F1=0.222 | int=0.411 F1=0.340

  Fine-tuning on SP...
  FT  10 | dir=0.333 int=0.531
  FT  20 | dir=0.407 int=0.506
  FT  30 | dir=0.370 int=0.494
  FT early stop at 39
  SP FT   — dir=0.349 F1=0.252 | int=0.469 F1=0.387

============================================================
 unet — Final Results
============================================================
  WP Val          | dir=63.3% F1=46.4% | int=58.1% F1=47.1%
  SP Zero-Shot    | dir=31.1% F1=22.2% | int=41.1% F1=34.0%
  SP Fine-Tuned   | dir=34.9% F1=25.2% | int=46.9% F1=38.7%

Total time: 190.7 minutes
